id,food_id,user_id,parent_comment_id,content_text,media_url,like_count,reply_count,status,created_at,updated_at
1544,1640,167,1543,kVerse咖啡很安静适合带着电脑来工作。拿铁奶泡打得细腻顺滑拉花每次都不同很用心。甜点推荐芝士蛋糕浓郁绵密。,,0,0,1,2026/4/28 13:29,2026/4/28 13:29
1545,127,179,1545,阿拉比卡咖啡白塔寺这家环境极简但咖啡品质一流。西班牙拿铁的炼乳甜度刚好搭配咖啡的苦形成了完美的平衡。就是价格偏高。,,1,0,1,2026/5/24 13:37,2026/5/24 13:37
1546,108,129,1545,京州涮王府井故宫这家手切羊肉是现切的绝不冷冻。清汤锅底只放葱姜几样简单的东西让羊肉的原味被最大程度释放。糖蒜免费续。,,2,0,1,2026/5/9 13:22,2026/5/9 13:22
1547,1562,126,1547,门框胡同涮肉护国寺这家店不大但涮肉的质量很高。羊肉不膻不柴现切的能吃出肉的纹理和鲜甜。麻酱自己调韭菜花多点腐乳少点。,,0,0,1,2026/5/8 22:46,2026/5/8 22:46
1548,1968,13,1547,中国气象局招待所餐厅就是标准的招待所水平菜量大实惠。红烧鱼是招牌炖得入味鱼肉嫩滑汤汁浓稠浇在饭上太下饭了。,,0,0,1,2026/6/3 1:30,2026/6/3 1:30
1549,4068,96,1549,巫山烤鱼老孔兴路这家用的是活鱼现烤外焦里嫩。蒜香味的烤鱼蒜蓉烤得金黄铺满了整条鱼的表面。配菜有土豆藕片豆皮每样都好吃。,,19,0,1,2026/6/9 19:53,2026/6/9 19:53
1550,4176,19,1549,张记固始鹅块的鹅肉炖得软烂入味汤汁浓郁拌饭一绝。鹅血和鹅胗也处理得好没有腥味。份量对得起价格一个人吃不完。,,16,0,1,2026/4/4 3:30,2026/4/4 3:30
1551,81,181,1551,健山羊蝎子粮食店的牛肉饼皮薄馅大一咬肉汁四溢。羊蝎子炖得烂乎入味骨髓吸出来满嘴香。冬天来这里就是续命。,,0,0,1,2026/5/28 23:37,2026/5/28 23:37
1552,38,165,1551,原鄉本味景山西街烤鸭北京的烤鸭是一家一个味这家偏瘦不腻口。鸭皮烤得透亮蘸白糖吃鸭油在嘴里化开太幸福了。价格良心。,,0,0,1,2026/3/11 16:04,2026/3/11 16:04
1553,1476,175,1553,云阿蛮云南生烫牛肉米线新百这家汤底滚烫把生牛肉片涮几秒就变色熟了。米线滑爽汤头鲜辣够味。云南的酸辣口味做得非常正宗。,,0,0,1,2026/4/1 21:50,2026/4/1 21:50
1554,2195,149,1553,名轩正宗山西刀削面的店不大但面的质量过硬。水煮肉片的肉片切得大块嫩滑麻辣味重底下豆芽豆皮吸饱了辣油。刀削面削得有水平薄厚均匀筋道弹牙。一大碗吃得满头大汗但非常解馋。,,0,0,1,2026/3/29 20:28,2026/3/29 20:28
1555,221,88,1555,浔涧鲜平价海鲜火锅万达这家海鲜新鲜价格确实不贵。自助调料台上有十几种调料麻酱自己调。虾滑是手打的能吃出虾肉颗粒。,,0,0,1,2026/4/6 20:41,2026/4/6 20:41
1556,664,115,1555,烧烤拉面店名直接告诉你是卖啥的。拉面汤底简单但味道不错面条拉的粗细均匀。烤串是炭火烤的有烟火气羊肉串三块一串便宜好吃。,,30,3,1,2026/3/6 0:52,2026/3/6 0:52
1557,1298,7,1557,鸦儿李记鼓楼这家每到饭点都排队但翻台快等不了多久。手切羊肉薄厚适中下锅变色就吃口感嫩滑。烧饼夹肉是必点的先垫一口再涮肉。,,1,0,1,2026/1/29 22:03,2026/1/29 22:10
1558,3374,151,1557,伟明烧烤是大排档风格露天坐着喝啤酒吃烤串。羊肉串三块一串牛肉串四块价格实惠味道好。夏天的夜晚就应该在这种地方度过。,,0,0,1,2026/2/27 1:05,2026/2/27 1:05
1559,3154,150,1559,和平串店羊蝎子烧烤羊蝎子加烧烤双重享受。羊蝎子炖得烂乎汤底麻辣鲜香最后涮面片超好吃。烤串也好吃不贵。,,0,0,1,2026/4/9 15:53,2026/4/9 15:53
1560,2348,178,1559,渝小鲜鲜炖鸡公煲的鸡肉是现炖的等的时间会久一点但值得。鸡肉嫩滑汤汁浓郁配菜土豆和宽粉吸饱了汤汁比鸡肉还好吃。,,0,0,1,2026/5/26 10:19,2026/5/26 10:19
1561,1738,17,1561,阿范云南菜的过桥米线正宗汤底滚烫把配菜一样样放进去瞬间烫熟。米线滑爽汤头清鲜。包烧豆腐也好吃外焦里嫩蘸着椒盐吃。,,0,0,1,2026/3/24 1:28,2026/3/24 1:28
1562,290,115,1561,九洑地餐厅环境不错装修有特色菜品精致。烤鸭是招牌皮酥肉嫩面饼薄韧。价格中等不算贵适合家庭聚餐或者请客。,,9,0,1,2026/6/5 0:21,2026/6/5 0:21
1563,1244,121,1563,喜粤精品中餐的粤菜做得精致点心现做现蒸。虾饺皇皮薄能看到粉色虾仁咬开汁水四溢。XO酱炒萝卜糕也好吃。,,0,0,1,2026/2/9 17:21,2026/2/9 17:21
1564,1133,82,1563,广味小馆就是地道的广东小馆菜单长长一张啥都有。白切鸡皮滑肉嫩蘸着姜葱油吃最经典。煲仔饭锅巴香脆腊味饭里面的腊肠腊肉腊鸭各有各的香。,,3,0,1,2026/5/3 18:25,2026/5/3 18:25
1565,129,128,1565,野瓦猫MeowMeow主打云南风味的石锅拌饭端上来还在滋滋响，锅底的锅巴是精华。泡菜酸辣开胃五花肉煎得焦香，店虽小但布置温馨一个人也能吃得很舒服。,,0,0,1,2026/3/21 17:51,2026/3/21 17:51
1566,110,169,1565,光线咖啡是我在这附近最喜欢的咖啡馆没有之一。手冲每次来都稳美式酸度刚好。老板记住我是常客每次来都会聊两句。,,1,0,1,2026/5/15 4:56,2026/5/15 4:56
1567,2540,55,1567,胶东饺子798店吃了很多次了品质一直很稳定。肉汁饺子皮薄馅大汤多。每次来都点韭菜鸡蛋虾仁三鲜馅的。,,8,0,1,2026/5/30 9:14,2026/5/30 9:14
1568,2110,180,1567,福达际海鲜的海鲜新鲜度是招牌生蚝现开扇贝饱满。蒜蓉粉丝蒸的做法蒜蓉铺满每一只食材的清甜被蒜蓉衬托出来。,,1,0,1,2026/3/27 19:17,2026/3/27 19:17
1569,2324,131,1569,金麦德牛肉面汤底熬得浓郁鲜香牛肉给得实在。价格良心附近的学生和打工人都来这里解决午饭。就是饭点人太多了得等很久。,,0,0,1,2026/2/11 20:17,2026/2/11 20:17
1570,3310,153,1569,鲜合面馆的面都是手工拉的一根根筋道弹牙。牛肉面汤底浓郁鲜香不是那种味精水。小店不大但每天爆满回头客很多。,,0,0,1,2026/3/30 3:24,2026/3/30 3:24
1571,2567,121,1571,蓝羊咖啡草场地这家是798周边最舒服的咖啡馆了。院子里两只猫是流量担当每次来都要先撸一把。手冲豆子选得好。,,5,0,1,2026/5/20 7:58,2026/5/20 7:58
1572,4272,83,1571,北理工第3食堂菜量给得足价格对学生友好。红烧肉炖得烂乎汤汁浇在饭上能吃三碗。毕业了还会想念食堂的味道。,,1,0,1,2026/2/26 23:22,2026/2/26 23:22
1573,4023,163,1573,黔韵澜杉小酒馆酸汤鱼是招牌木姜子油是灵魂。锅底的酸味是用西红柿发酵出来的跟醋不一样。精酿啤酒品种多适合微醺。,,46,1,1,2026/5/30 4:16,2026/5/30 4:16
1574,3715,75,1573,要潮人民咖啡馆开在宛平城里抗日纪念馆附近。逛完纪念馆来这里喝一杯冰美式坐在院子里休息一下特别惬意。位置独特。,,1,0,1,2026/5/22 17:47,2026/5/22 17:47
1575,856,163,1575,明城五号烤鸭坊的烤鸭在建国门这片算好的了。鸭子偏瘦不腻口鸭皮烤得脆蘸白糖好吃。价格也不贵适合家庭聚餐。,,3,0,1,2026/5/26 19:13,2026/5/26 19:13
1576,688,158,1575,老道外扒肉馆酱骨架是必点的肉炖得烂糊入味直接上手啃。东北拉皮也好吃麻酱给得足。每次去都要打包一份带回家。,,9,0,1,2026/6/5 15:22,2026/6/5 15:22
1577,602,37,1577,35号卷饼烤鸭的卷饼是特色把烤鸭片好放在薄饼上刷上甜面酱卷起来吃。方便快捷味道也在线。适合当快餐解决一顿。,,3,0,1,2026/3/28 9:32,2026/3/28 9:32
1578,1014,143,1577,门框卤煮朝阳门这家是我对比了好多家之后选出来的固定店。老汤味道浓郁火烧豆腐肥肠每样都煮得入味。配着北冰洋和糖蒜这是每个北京人都认同的完美一餐。,,2,0,1,2026/3/22 21:55,2026/3/22 21:55
1579,1422,179,1579,袁记云饺西直门每次路过必打包！饺子个头大馅料饱满皮薄筋道。红油干拌的比汤饺好吃太多了。性价比高。,,0,0,1,2026/2/27 20:01,2026/2/27 20:01
1580,1274,92,1579,二友居包子铺是西四的老字号了包子发面的松软蓬松汁水丰富。炒肝也做得地道蒜味冲鼻喝到最后碗底干干净净。,,0,0,1,2026/3/28 11:25,2026/3/28 11:25
1581,356,179,1581,斋堂红良餐厅在门头沟那边值得开车去。柴锅炖出来的东西就是比煤气灶的有烟火气。炖鸡炖鱼都好吃火候足味道香。,,0,0,1,2026/5/16 1:42,2026/5/16 1:42
1582,4286,175,1581,沐甘泽咖啡央美店藏在校园里别有洞天。手冲豆子新鲜酸度明亮回甘很长。美术生们边喝咖啡边写生氛围太好了。,,10,0,1,2026/2/7 14:41,2026/2/7 14:45
1583,2280,70,1583,顺时咖啡开在胡同里闹中取静冰滴是招牌。慢慢滴出来的咖啡纯净顺滑层次很丰富。夏天来一杯从头顶凉到脚趾降暑神器。,,1,0,1,2026/5/15 1:13,2026/5/15 1:13
1584,2934,141,1583,蜀尚品鲜鱼馆的鱼是现杀的端上来还在动。酸菜鱼的老坛酸菜够味汤底鲜酸开胃。鱼片薄嫩底下豆芽吸饱了汤汁比鱼肉还香。,,4,0,1,2026/4/26 3:01,2026/4/26 3:01
1585,111,144,1585,V7 COFFEE是那种社区咖啡店豆子是自己烘的。咖啡品质不输大牌但价格只有一半。美式十几块一杯良心到不行。,,0,0,1,2026/4/27 0:06,2026/4/27 0:06
1586,1551,173,1585,渔芙南白塔寺这家湘菜辣得够味是我喜欢的类型。剁椒鱼头鱼肉新鲜剁椒是自家做的酸辣适中。配着米饭太下饭了一顿三碗不在话下。,,1,0,1,2026/5/11 20:26,2026/5/11 20:26
1587,1280,158,1587,西部马华车公庄这家是二十四小时营业深夜食堂。半夜饿了不想吃便利店这里是最好的选择。牛肉面加上个卤蛋满分。,,1,0,1,2026/3/16 7:52,2026/3/16 7:52
1588,2011,127,1587,云阿蛮生烫牛肉米线汤底滚烫生牛肉在里面涮几秒就变色。米线滑爽汤头鲜辣云南风味做得很正。到了冬天来一碗暖和全国。,,4,0,1,2026/1/13 0:40,2026/1/13 0:43
1589,3676,162,1589,捌零小馆的臭桂鱼闻着臭吃着香端上来整个店都是那个味。鱼肉嫩滑一夹就散筷子根本停不下来。干锅花菜也好吃锅气十足。,,0,0,1,2026/3/30 13:28,2026/3/30 13:28
1590,4034,165,1589,咱家小院石林峡爬完山下来饥肠辘辘在这里得到了救赎。柴鸡炖得烂乎汤底黄澄澄的。环境是农家小院的感觉很朴素但舒服。,,36,1,1,2026/5/20 1:57,2026/5/20 1:57
1591,3508,41,1591,明儿见餐饮小院藏在胡同里头不太好找但找到就值了。锅包肉外酥里嫩酸甜汁挂得好。小院里有棵梧桐树夏天在树下吃饭凉快得很。,,13,2,1,2026/4/23 5:28,2026/4/23 5:28
1592,2906,143,1591,新京熹银泰这家环境比白塔寺好很多同样品质好吃。羊肉薄厚均匀下锅变色就吃嫩到极致。麻酱自己调腐乳韭菜花辣椒油一样不少。,,3,0,1,2026/5/6 12:31,2026/5/6 12:31
1593,2741,108,1593,松鹤楼台基厂松鼠桂鱼外酥里嫩酸甜汁调得恰到好处。鱼身片片分明每片都裹满了酸甜汁。这道菜太有仪式感了请客必备。,,2,0,1,2026/3/6 9:11,2026/3/6 9:11
1594,840,168,1593,南门涮肉金宝街装修新环境好涮肉品质依然在线。羊肉是现切的清汤锅底涮出来的肉是甜的。烧饼现烙的热乎着掰开层层分明。,,3,0,1,2026/5/2 19:48,2026/5/2 19:48
1595,41,15,1595,新年华家常菜景山西街开了很多年了附近的居民都在这解决午饭。菜量给得足味道家常价格实惠。没有什么特别的就是实在两个字。,,0,0,1,2026/4/3 12:17,2026/4/3 12:17
1596,78,133,1595,惠临家常菜前门大街这家店给我一种家的感觉。麻婆豆腐炒得够味锅气十足。在景区附近能有这么实惠的店很难得。,,0,0,1,2026/5/28 23:46,2026/5/28 23:46
1597,4255,174,1597,太湖小馆交大店蟹粉狮子头端上桌还在晃松软无比。蟹粉鲜香和猪肉的香味融合在一起。糖醋小排同样出色外酥里嫩酸甜刚好。,,0,0,1,2026/5/6 9:05,2026/5/6 9:05
1598,1014,115,1597,门框卤煮朝阳门这家的卤煮在北京是排得上号的。汤底浓而不腻火烧吸饱了汤汁每一口都爆浆。吃完以后喝一杯北冰洋收尾太满足了。,,1,0,1,2026/4/18 5:16,2026/4/18 5:16
1599,1592,141,1599,牛牛面包咖啡的现烤面包从烤箱拿出来的时候整个店都是黄油香。可颂外酥内软层次分明。附近居民每天都来买早餐。,,0,0,1,2026/1/12 13:36,2026/1/12 13:36
1600,3588,177,1599,魔王咖啡商店的松饼是我吃过最好吃的现烤的端上来还是热乎的。配着蜂蜜黄油和拿铁简直完美下午茶。老板自己烘的豆子品质很高。,,0,0,1,2026/3/3 20:41,2026/3/3 20:41
1601,858,177,1601,天桥艺术咖啡就在剧场旁边看剧前后喝一杯方便至极。咖啡品质一般但胜在位置绝了。坐在窗边可以看到剧院来来往往的观众。,,0,0,1,2026/1/20 2:40,2026/1/20 8:07
1602,769,134,1601,红记咖啡redmemo的老板会给你讲每款豆子的故事很有情怀。手冲手法专业每次出来的味道都稳定。是那种让人想再去的温馨小店。,,1,0,1,2026/6/4 7:42,2026/6/4 7:42
1603,28,31,1603,奥华老张记虾仁独面筋是天津菜在北京的顶尖水平。面筋吸饱了汤汁一咬爆出来虾仁饱满鲜美。每次来台基厂必去光顾。,,3,0,1,2026/2/1 11:11,2026/2/1 11:11
1604,141,181,1603,晓蕊家凉皮的麻辣烫是老式的那种汤底自己熬。蔬菜新鲜丸子种类多麻酱辣椒自己加。吃的就是一个自己动手丰衣足食的感觉。,,0,0,1,2026/5/12 18:42,2026/5/12 18:42
1605,1182,147,1605,蟹黄生煎生煎包底部煎得金黄焦脆里面的蟹黄馅料饱满。咬开蟹油直接流出来烫了好几次嘴。但就是忍不住想吃太香了。,,0,0,1,2026/5/31 1:14,2026/5/31 1:14
1606,544,148,1605,后河快餐店就是大食堂级别的东西谈不上好吃但确实便宜。盖饭十来块管饱。附近的工人和外卖小哥都爱来因为快和便宜。,,0,0,1,2026/3/8 19:42,2026/3/8 19:42
1607,724,60,1607,静一白塔寺藏在胡同深处安静得与世无争。热干面麻酱给得足面条劲道爽滑。老板是湖北人做出来的热干面是那种乡愁的味道。,,0,0,1,2026/5/5 11:55,2026/5/5 11:55
1608,585,98,1607,老北京丰泽居的麻酱烧饼是每周必买的刚出炉的烫手最香。掰开层层分明每层都裹着芝麻酱。配着羊杂汤喝太幸福了。,,1,0,1,2026/6/8 2:26,2026/6/8 2:26
1609,2294,59,1609,小蜗厨房的手撕鸡是必点的鸡肉撕成丝拌辣椒油蒜泥和香菜。麻辣鲜香越吃越上瘾。店面不大但布置得很温馨。,,1,0,1,2026/5/21 9:55,2026/5/21 9:55
1610,2234,30,1609,王记火锅冒菜的豆花牛肉永远是我的首选豆花嫩滑如丝绸牛肉片薄入味。红油锅底麻辣鲜香一个人点个大份配两碗米饭就是完美一餐。,,0,0,1,2026/3/17 3:37,2026/3/17 3:37
1611,2178,106,1611,黯然销魂大排档名字取得够狂但东西也确实好吃。夏天在露天吃烤串喝啤酒是北京夜生活的正确打开方式。海鲜也新鲜价格不贵。,,0,0,1,2026/4/13 19:27,2026/4/13 19:27
1612,1499,47,1611,派希亚咖啡厅的蜂蜜蛋糕端上来还是热乎的整个店都是蜂蜜的甜香。配美式吃苦甜平衡得很好。安静舒适适合带着电脑办公。,,0,0,1,2026/3/28 15:35,2026/3/28 15:35
1613,328,109,1613,渔蓝海鲜火锅海鲜新鲜龙虾鲍鱼是空运来的。刺身切得薄如蝉翼入口鲜甜。过年或者纪念日才舍得来一次吃完之后觉得所有辛苦都值得。偶尔的奢侈是对自己最好的犒赏。,,1,0,1,2026/3/14 2:35,2026/3/14 2:35
1614,126,171,1613,九城居双人餐性价比高菜量给得足两个人吃到撑还打包。味道家常不踩雷环境干净整洁。适合朋友聚餐也适合约会。,,0,0,1,2026/6/4 3:00,2026/6/4 3:00
1615,1414,48,1615,内蒙羊汤西四这家羊汤是用羊骨熬了十几个小时汤色白如牛奶。胡椒粉自己加多加点全身冒汗。冬天早上来一碗一整天都不冷。,,0,0,1,2026/1/22 19:11,2026/1/22 19:55
1616,3146,30,1615,胶东海鲜大排档北太平庄这家是夏天夜宵根据地。辣炒花蛤蛏子扇贝量大实惠。露天坐外面喝着啤酒吃着海鲜聊着天夏天就该这么过。,,0,0,1,2026/4/11 17:45,2026/4/11 17:45
1617,3040,163,1617,沙县小吃青年路店是标准沙县该有的样子。拌面扁食蒸饺三件套十几块钱搞定一顿。学生党和上班族的固定食堂。,,8,0,1,2026/3/20 11:56,2026/3/20 11:56
1618,2048,166,1617,一面刀削面馆这家的刀削面削得薄厚均匀筋道弹牙。肉臊子炒得香配着山西老陈醋浇在面上拌开太香了。价格实惠附近居民和学生都爱来。,,1,0,1,2026/5/31 19:27,2026/5/31 19:27
1619,3604,178,1619,香河肉饼过桥米线肉饼是真的好吃皮薄馅大一咬汁水四溢。米线也不错汤底鲜米线滑爽。附近上班族的午饭首选之一。,,0,0,1,2026/4/24 0:15,2026/4/24 0:15
1620,3496,19,1619,北京家峪居民俗饭庄在郊区环境好空气清新农家菜做得地道。炖柴鸡是招牌炖得软烂入味用筷子一夹就散了。周末开车去郊游顺便吃一顿。,,13,1,1,2026/1/13 1:17,2026/1/13 1:21
1621,718,163,1621,有术咖啡是那种安安静静的小店手冲做得很好豆子新鲜风味层次分明。适合一个人来坐一下午看书发呆。,,0,0,1,2026/1/29 22:21,2026/2/2 2:20
1622,4082,180,1621,西集三哥烤羊腿是通州那边的一家老店了烤羊腿外焦里嫩分割下来的肉片片都带着孜然的香。三四个人来吃一整条羊腿刚刚好配着啤酒太美了。,,15,5,1,2026/3/3 14:13,2026/3/3 14:13
1623,2404,150,1623,丈头里餐馆名字不好记但菜是真的好吃。酱骨头是招牌一只大棒骨肉炖得烂乎骨髓也能吸。分量大价格实惠适合朋友聚餐敞开吃。,,1,0,1,2026/3/9 19:47,2026/3/9 19:47
1624,2512,142,1623,龙泉饭庄在北宅村那边虽然偏但味道值得跑一趟，驴肉火烧是招牌肉香馍脆。农家菜也做得不错炒土鸡蛋贴饼子炖鸡都实在，人多时候要等位建议早点去。,,6,0,1,2026/4/23 18:59,2026/4/23 18:59
1625,4289,61,1625,央美3食堂菜量给得足价格对学生友好是学生们最爱的食堂。打饭阿姨手不抖这在中国大学食堂里太难得了。毕业了真的会想念这里的味道。,,9,0,1,2026/4/7 20:26,2026/4/7 20:26
1626,3998,19,1625,小胖包子王狼垡店包子个大皮薄肉馅实在汁水丰富。猪肉大葱的是经典配碗炒肝或者小米粥就是完美早餐。开了很多年的老店了。,,0,0,1,2026/1/24 15:53,2026/1/29 14:57
1627,2370,163,1627,良苑烤鸭店前门这家游客多但本地人也认可品质。宫保鸡丁意外地好吃花生酥脆鸡丁嫩滑。烤鸭不油腻偏瘦配面饼面酱刚刚好。,,3,0,1,2026/3/12 19:53,2026/3/12 19:53
1628,2232,17,1627,桥头私房菜没有固定菜单今天老板从菜市场买什么就吃什么。红烧肉是每次必有的菜炖了三个小时肥而不腻入口即化。开了很多年口碑一直很好。,,0,0,1,2026/5/21 1:53,2026/5/21 1:53
1629,1530,126,1629,徽湘私家菜虎坊桥这家湘菜和徽菜都做得好。剁椒鱼头鱼肉鲜嫩剁椒酸辣入味。毛氏红烧肉和湖南那边一个味道。米饭管够下饭。,,0,0,1,2026/4/20 4:49,2026/4/20 4:49
1630,110,15,1629,光线咖啡是我在北锣这边最常去的店没有之一。手冲永远不让人失望环境安静舒适。老板会记住老客人的口味下次来直接问你今天还是老样子吗。这就是社区咖啡店的温度。,,0,0,1,2026/4/12 22:21,2026/4/12 22:21
1631,2540,166,1631,胶东饺子798每次来都点三鲜馅的百吃不厌。肉汁在嘴里炸开的时候那种幸福感到现在都记得。饺子皮的厚度刚刚好不破不硬。,,6,0,1,2026/4/11 14:59,2026/4/11 14:59
1632,2324,181,1631,金麦德牛肉面汤底熬得浓白牛肉鲜嫩面条筋道。每次来都要加一份肉和卤蛋。饭点人多要等但为了这碗面等等也值了。,,1,0,1,2026/3/22 21:58,2026/3/22 21:58
1633,2110,155,1633,福达际海鲜是我会推荐给所有来北京的朋友的海鲜店。新鲜度没得挑价格合理服务好。蒜蓉粉丝蒸扇贝和椒盐皮皮虾是我的双保险。,,0,0,1,2026/5/19 19:16,2026/5/19 19:16
1634,688,87,1633,老道外扒肉馆每次来都点酱骨架一个人啃一根配碗东北拉皮。肉炖得烂乎入味骨髓用吸管吸出来浓郁香滑。东北人的豪爽全在这根骨头上。,,6,0,1,2026/6/11 18:29,2026/6/11 18:29
1635,3310,91,1635,鲜合面馆的面在我心里比很多网红面馆都好吃。牛肉汤底是真正熬出来的没有味精的假鲜。手工拉的每一根面都筋道弹牙。简简单单的一碗面吃出了匠人精神。,,1,0,1,2026/3/10 8:57,2026/3/10 8:57
1636,2567,71,1635,蓝羊咖啡草场地这家是我在798附近发现的宝藏。手冲咖啡品质在线豆子新鲜酸度明亮。最加分的是院子里两只猫每次来都要撸一把才走。,,8,0,1,2026/1/6 1:21,2026/1/6 3:32
1637,856,49,1637,明城五号烤鸭坊是我请外地朋友吃烤鸭的固定选择。比全聚德便宜但品质不输。鸭子偏瘦不腻面饼手工擀的。,,1,0,1,2026/2/9 6:40,2026/2/9 6:40
1638,4023,19,1637,黔韵澜杉小酒馆每次来必点酸汤鱼和精酿啤酒。木姜子油是点睛之笔滴进去整个锅的味道就活了。微醺吃鱼是人间至乐。,,48,1,1,2026/2/8 19:32,2026/2/8 19:32
1639,3715,132,1639,要潮人民咖啡馆的地理位置太特别了在宛平城里面逛完抗日纪念馆出来喝杯咖啡。院子里安静舒服能坐一下午。这种体验在北京其他地方找不到。,,0,0,1,2026/1/9 8:04,2026/1/11 4:09
1640,4272,72,1639,北理工3食堂的红烧肉是我大学记忆里最深的一道菜。炖得烂乎入味汤汁浇在饭上能连吃三碗。毕业了还会借故回学校就为了这碗红烧肉。,,0,0,1,2026/2/18 21:49,2026/2/18 21:49
1641,2280,107,1641,顺时咖啡藏在胡同里但酒香不怕巷子深。冰滴咖啡是招牌他们家用的是冰水混合物慢慢滴出来的每滴都要好几分钟。喝起来纯净顺滑没有任何苦味只有咖啡豆本身的酸甜。夏天来这里来一杯能坐上整个下午。,,0,0,1,2026/5/2 6:22,2026/5/2 6:22
1642,1274,150,1641,二友居包子铺吃了好多年了品质从来没掉过。包子发面的松软蓬松猪肉大葱馅的汁水最多。炒肝也做得地道配包子是天造地设的一对。,,1,0,1,2026/5/9 7:09,2026/5/9 7:09
1643,2048,113,1643,一面刀削面馆的刀削面在我吃过的山西面馆里排前三。面的筋道程度刚刚好肉臊子炒得香。山西陈醋是关键浇上一点拌开面的香味全出来了。,,1,0,1,2026/2/27 3:13,2026/2/27 3:13
1644,356,137,1643,斋堂红良餐厅坐落在郊区但专门跑一趟是完全值得的。柴锅炖出来的鸡和鱼有那种城市里吃不到的烟火气。坐在农家院子里边吃边看山景太惬意了。,,0,0,1,2026/5/31 11:03,2026/5/31 11:03
1645,602,180,1645,35号卷饼烤鸭是我这种懒得正经吃烤鸭的人的福音。卷好的饼不会弄得满手是油方便快捷。味道也不错甜面酱给得刚好。,,3,0,1,2026/2/4 8:41,2026/2/4 12:17
1646,1422,105,1645,袁记云饺西直门店我已经带了好几个朋友来过了每个人都说好吃。饺子个头大馅料实在皮薄筋道。红油干拌的比汤饺好吃。,,0,0,1,2026/2/10 9:55,2026/2/10 9:55
1647,2934,148,1647,蜀尚品鲜鱼馆的酸菜鱼是目前北京我吃过最好的。鱼是现杀的老坛酸菜够味汤底鲜酸。每次来都要喝三碗汤才罢休。,,7,0,1,2026/4/22 16:45,2026/4/22 16:45
1648,4286,62,1647,沐甘泽咖啡隐藏在央美校园深处不太好找但像是找到了秘密基地。手冲豆子都是自己烘的店里的咖啡香和油画颜料的味道混在一起有一种独特的艺术氛围。每次来都带一本素描本坐一个下午。,,6,0,1,2026/5/31 8:14,2026/5/31 8:14
1649,111,172,1649,V7 COFFEE是我日常咖啡补给站。豆子品质稳定价格良心。美式一杯十几块在这个地段太划算了。喜欢他家小窗口的设计路过直接买。,,1,0,1,2026/6/8 3:36,2026/6/8 3:36
1650,1280,131,1649,西部马华牛肉面车公庄这家二十四小时营业对我这种夜猫子来说是救星。半夜饿了不用吃便利店这里有热乎的面和肉。滋味就是普通兰州拉面的样子但能吃出家的感觉。,,1,0,1,2026/6/9 9:43,2026/6/9 9:43
1651,1551,140,1651,渔芙南白塔寺这家湘菜是我会安利给每一个来北京的朋友的店。剁椒鱼头鱼肉鲜嫩剁椒是自家做的酸辣入味。每次去都光盘说明真的很能打。,,0,0,1,2026/5/30 18:39,2026/5/30 18:39
1652,3676,177,1651,捌零小馆臭桂鱼那种闻着臭吃着香的极致体验只有真正吃过的人才能理解。鱼肉嫩滑筷子轻轻一夹就散。干锅花菜也好吃锅气很足。,,0,0,1,2026/4/20 5:09,2026/4/20 5:09
1653,4034,155,1653,咱家小院石林峡景区附近吃饭的不二之选。爬完山下来饥肠辘辘时这家店就是救命的存在。柴鸡炖得烂乎汤底金黄农家伙食就是这么朴素但好吃。,,43,3,1,2026/2/17 1:40,2026/2/17 1:40
1654,3508,110,1653,明儿见餐饮小院去了好几次了每次都有不同的惊喜。老板经常换新菜说是看市场上有什么新鲜就买什么。锅包肉是永恒不变的王牌外酥里嫩酸甜汁挂得刚好。院里有棵梧桐树秋天满院子都是黄叶太美了。,,16,5,1,2026/4/4 19:01,2026/4/4 19:01
1655,2906,40,1655,新京熹银泰这家环境比白塔寺好太多吃完涮肉还能在银泰逛逛。羊肉现切薄厚均匀清汤锅底涮出来是甜的。每次必多点一盘肉不然不够吃。,,3,0,1,2026/2/18 11:41,2026/2/18 11:41
1656,2741,171,1655,松鹤楼台基厂的松鼠桂鱼放在桌上那瞬间所有人都会发出哇的一声。造型太漂亮了像一条真的鱼在游。酸甜汁调得恰到好处鱼肉外酥里嫩每片都分得清清楚楚。,,1,0,1,2026/4/30 16:58,2026/4/30 16:58
1657,110,152,1657,光线咖啡的dirty是我在北京喝过最好的之一。浓缩倒在冰牛奶上分层漂亮得很入口顺滑浓郁。北锣这边越来越热闹但这家店始终保持着自己的节奏不急不躁。,,0,0,1,2026/6/5 7:54,2026/6/5 7:54
1658,2324,84,1657,金麦德牛肉面的老板是陕西人做出来的面是正宗西北味。汤底每天熬十几个小时不加任何味精喝完不口干。牛肉量给得足大块大块的。我在这里吃了快两年了也算半个熟客了。,,0,0,1,2026/6/8 11:21,2026/6/8 11:21
1659,2110,131,1659,福达际海鲜每次吃完都觉得下次还要来。龙虾两吃刺身清蒸各有风味。清蒸的虾膏流出来拌米饭是世间美味。价格不算便宜但品质对得起这个价钱。,,1,0,1,2026/2/24 8:32,2026/2/24 8:32
1660,2540,45,1659,胶东饺子798店是我只要想吃饺子就会来的地方。三鲜馅韭菜鸡蛋虾仁经典组合百吃不厌。店不大但干净整洁服务热情。,,8,0,1,2026/1/2 22:02,2026/1/3 9:23
