name,detail_url,desc,address,tags,image
忠良书院,https://s.visitbeijing.com.cn/attraction/119938,,北京生态涵养区,博物馆 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2016/1124/20161124112027142.jpg
南石洋大峡谷森林公园,https://s.visitbeijing.com.cn/attraction/119912,南石洋大峡谷森林公园，位于京西雁翅镇马套村西北，东至：马套村村口，南至：峰窝至马家套的乡间道北，西至：门头沟区与河北怀来县交界，北至：笔架山下门头沟区与河北怀来县交界。,京西雁翅镇马套村西北,登山,https://r1.visitbeijing.com.cn/vbj-s/2016/1118/20161118012540270.jpg
玫瑰谷自然风景区,https://s.visitbeijing.com.cn/attraction/119911,,大沟村1号,赏花,https://r1.visitbeijing.com.cn/vbj-s/2016/1118/20161118112705401.jpg
莲石湖湿地公园,https://s.visitbeijing.com.cn/attraction/119728,莲石湖位于北京石景山、门头沟和丰台河西交界之地，于原永定河河滩上修建而成。,北京市门头沟区永定河三家店莲石路段,休闲娱乐 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2016/1017/20161017110054380.jpg
三家店蒲草湿地公园,https://s.visitbeijing.com.cn/attraction/119726,三家店不仅是明清京西古道的起点，也是永定河流经官厅山峡的出山口。,三家店水库库区，桥下北侧生长有大片蒲草田，这即是三家店湿地。,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1014/20161014042527366.jpg
永定楼,https://s.visitbeijing.com.cn/attraction/119725,永定楼位于北京市门头沟区永定河畔，永定楼的设计灵感来源于被誉为“江南三大名楼”的黄鹤楼，整体建筑设计的雄浑之中又不失精巧，同时秉持了我国独特的古建筑风格。,北京市门头沟区永定河门城湖公园,特色游,https://r1.visitbeijing.com.cn/vbj-s/2016/1014/20161014041450514.jpg
永定河公园,https://s.visitbeijing.com.cn/attraction/119724,永定河公园位于北京市门头沟区门城湖畔，西至滨河路，东临永定河，南至北京市永定河管理处，北至城子东街，总面积1.5万平方米，其中绿地面积0.96万平方米，总投资2180万元。,北京市门头沟区门城湖畔,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1014/20161014040621313.jpg
门头沟历史文化长廊,https://s.visitbeijing.com.cn/attraction/119723,门头沟历史文化长廊位于北京市门头沟区永定河门城湖畔，永定河观景台南侧，由门头沟区人民政府兴建，2012年6月27日落成。,北京市门头沟区永定河门城湖畔,特色游,https://r1.visitbeijing.com.cn/vbj-s/2016/1014/20161014032847848.jpg
绿海森林公园,https://s.visitbeijing.com.cn/attraction/119722,绿海森林公园，是位于北京门头沟的一个森林公园。,北京门头沟,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1014/20161014032032169.jpg
石门营文化公园,https://s.visitbeijing.com.cn/attraction/119679,石门营公园建于2008年7月，建设面积56000平方米，其中绿地面积51000平方米。,北京市门头沟区永定镇南部,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0929/20160929022133302.png
门头沟京浪岛公园,https://s.visitbeijing.com.cn/attraction/119657,京浪岛公园，坐落在北京门头沟永定河三家店水库的北端，西临水担路，东邻109国道和北京六环路。京浪岛公园于2010年5月开始修建，8月竣工，总占地面积12.8万平方米，绿地面积占95%。,门头沟永定河三家店水库的北端,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0923/20160923032725346.png
立思辰公园,https://s.visitbeijing.com.cn/attraction/119653,立思辰公园位于北京市门头沟区德露苑小区南侧，属社会性捐助公园，公园西至滨河路，南至规划中门寺沟，北临区法院,门头沟区德露苑小区南侧,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0923/20160923023920727.png
京门铁路遗址公园,https://s.visitbeijing.com.cn/attraction/119641,京门铁路遗址公园位于北京市门头沟区城子大街北侧，北接京门铁路，南至排洪沟，东至城子大街，西至铁路挡墙，总面积1.2万平方米，其中绿地面积0.8万平方米。,北京市门头沟区城子大街北侧,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0921/20160921024052615.png
晨曦公园,https://s.visitbeijing.com.cn/attraction/119607,晨曦公园位于北京市门头沟区黑河沟畔，为城子大街与河滩邮政局东侧的滨河带状绿地，总面积0.45万平方米，其中绿地面积0.35万平方米。,北京市门头沟区黑河沟畔,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0909/20160909031442143.jpg
滨河世纪广场公园,https://s.visitbeijing.com.cn/attraction/119606,滨河世纪广场公园是挖沙形成的一处人工沙坑建设而成的，建设占地面积33万平方米,北京门头沟区,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0908/20160908041638153.jpg
灵溪风景区,https://s.visitbeijing.com.cn/attraction/119575,灵溪峡谷位于北京门头沟区妙峰山风景区附近，距市区约35公里，是一片刚刚开发的自然风景区。,门头沟妙峰山镇岭角村,特色游 | 登山 | 踏青 | 赏花 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2016/0902/20160902035946681.jpg
龙泉宾馆云水间,https://s.visitbeijing.com.cn/attraction/119423,龙泉宾馆-云水间养生阁汤泉来龙泉吃滋补美食、泡个调节温泉浴正成为当下最流行的养生方式。,北京市门头沟区水闸北路21号,特色游 | 踏青 | 赏花 | 温泉 | 滑雪,https://r1.visitbeijing.com.cn/vbj-s/2016/0815/20160815103120382.bmp
北京国际核桃庄园,https://s.visitbeijing.com.cn/attraction/118602,北京国际核桃庄园是生态与科学、自然与人文相互融合的胜地。,北京市门头沟区清水镇小龙门村,休闲娱乐 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2016/0408/20160408024230835.jpg
定都峰景区,https://s.visitbeijing.com.cn/attraction/118347,定都峰景因其地处长安街西延线西端的定都峰上，故名定都阁。,北京市门头沟区潭柘寺镇桑峪村,特色游 | 登山 | 踏青,https://r1.visitbeijing.com.cn/vbj-s/2015/0817/20150817051028341.png
聚灵峡景区,https://s.visitbeijing.com.cn/attraction/118345,石沟内侧悬崖峭壁矗立着各式各样的山峰，山顶上端较缓坡平，高山草甸，山坡上松柏、桦、杨林木繁密。,北京门头沟区清水镇洪水口村1号,特色游 | 登山 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2015/0817/20150817030711389.jpg
永定河峡谷,https://s.visitbeijing.com.cn/attraction/118280,永定河两岸山色干枯，植被稀疏，但是风景一样壮丽,怀来县官厅镇永定河上游的官厅水库大坝下,特色游 | 登山 | 烧烤 | 踏青 | 漂流 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2013/0625/20130625034353287.jpg
黑山公园,https://s.visitbeijing.com.cn/attraction/118279,黑山公园内百年松柏苍劲，林木花疏扶摇，具备良好的园林基础。,北京市门头沟区黑山大街6号,休闲娱乐 | 特色游 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2013/0521/20130521045410552.jpg
葡山公园,https://s.visitbeijing.com.cn/attraction/118278,葡山公园周边绿山环绕，环境清幽，令人心旷神怡。,北京市门头沟区滨河路,休闲娱乐 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2013/0521/20130521041504359.jpg
妙峰山樱桃沟,https://s.visitbeijing.com.cn/attraction/118273,是一处集名人古迹，樱桃采摘，池塘垂钓，民俗观光，科普教育于一体的旅游观光农业园区。,北京市门头沟区妙峰山镇樱桃沟村,特色游 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2013/0509/20130509052448293.jpg
冀热察挺进军司令部旧址陈列馆,https://s.visitbeijing.com.cn/attraction/118162,北京市重点文物保护单位，是北京市百家博物馆和北京市青少年爱国主义教育基地，是红色旅游的好去处。,北京市门头沟斋堂镇马栏村,博物馆 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2013/0329/20130329112904354.jpg
小龙门国家森林公园,https://s.visitbeijing.com.cn/attraction/101592,小龙门森林公园丰富的植物资源，为开辟森林浴场提供了得天独厚的条件，游人来此可以进行“森林浴”,北京市门头沟区清水镇小龙门林场,特色游 | 登山 | 烧烤 | 踏青 | 赏花 | 红叶 | 银杏,https://r1.visitbeijing.com.cn/vbj-s/2015/0507/20150507055849792.jpg
珍珠湖景区,https://s.visitbeijing.com.cn/attraction/101588,湖上有一自然村落杏花村，每年春季杏花竞相开放。湖两岸势陡峭，峰峦叠嶂。夏秋时节两岸岩崖布满青苔，盛开着群芳争艳的鲜花，色彩美丽。,北京市门头沟区雁翅镇珠窝村西北1公里处,特色游 | 登山 | 垂钓 | 踏青 | 赏花 | 漂流 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2016/0622/20160622104946209.jpg
龙门涧风景区,https://s.visitbeijing.com.cn/attraction/101579,龙门涧风景区处于中心地带，属自然风光，做为北京市最大的嶂谷，地质构造丰富奇特，被学者誉为中国“北方的地质博物馆”。,清水镇燕家台村,特色游 | 登山 | 踏青 | 赏花 | 漂流 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2015/0508/20150508050504290.jpg
灵山风景区,https://s.visitbeijing.com.cn/attraction/101573,灵山是难得的高原、草原风光，所以这里是风光摄影、学生考察、生物采集、家庭摄像的好地方。,北京市门头沟区清水镇江水河村,特色游 | 登山 | 踏青 | 赏花 | 红叶 | 银杏,https://r1.visitbeijing.com.cn/vbj-s/2015/0508/20150508045645317.jpg
黄草梁自然风景区,https://s.visitbeijing.com.cn/attraction/101570,黄草梁风景优美、气候宜人，集自然景观与人文景观于一身，是旅游、观光、考古的理想去处。,北京市门头沟区斋堂镇北14公里处。,特色游 | 登山 | 采摘 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2012/1206/20121206041702354.jpg
爨底下村,https://s.visitbeijing.com.cn/attraction/101565,小村海拔650米，属清水河流域，周围苍松翠柏，绿树成荫，悦耳的鸟鸣，常打破山村的寂静，使人有“世外桃源”之感。,北京市门头沟区斋堂镇,特色游 | 登山 | 采摘 | 烧烤 | 踏青 | 赏花 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2023/0214/41ce922e334e120c43cea7a63ca40bc9.jpg
天门山自然风景区（门头沟）,https://s.visitbeijing.com.cn/attraction/101312,名不见经传的森林公园，可能除了爬山就没有什么别的可干的了。,北京市门头沟区潭柘寺镇南辛房村,休闲娱乐 | 特色游 | 登山 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2012/1207/20121207045838197.jpg
寺上美术馆,https://s.visitbeijing.com.cn/attraction/120395,寺上美术馆（Si Shang Art Museum）位于北京北六环，是一座占地4万平米的体验式美术馆，可以1个小时、一天、一周、一个月…不会厌烦的身心栖息的艺文休憩之地。,北京市顺义区张喜庄火寺路东,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2017/0523/20170523022114984.jpg
北京画家村,https://s.visitbeijing.com.cn/attraction/120317,"在北京天安门前的长安街东延长线咫尺之地，京杭大运河的北端有一座古城，这就是首都的""左辅雄藩""--通州。在通州城北，有两条不可多得的历史景观，造就了北京小平原的自然河流，这就是大运河的源流--温榆河与潮白河。在两条母亲河之间，有一片秀美繁荣的土地，这就是闻名遐迩的艺术群落--宋庄。",北京市通州区宋庄东街171号,休闲娱乐 | 特色游,https://r1.visitbeijing.com.cn/vbj-s/2017/0519/20170519111233734.jpg
中国花卉博览会主题公园,https://s.visitbeijing.com.cn/attraction/119994,本园区的造园手法是通过堆山理水，采用植物造景的手法，建设出一个自然宜人的环境，这是本公园与各公园相似之处,北京市顺义区后沙峪镇枯柳树村，花博会主展馆东北侧,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1208/20161208024750294.jpg
北京丽宫体育公园,https://s.visitbeijing.com.cn/attraction/119934,北京丽宫体育公园高尔夫球场地处北京东北市郊，作为丽宫别墅业主的专用球场，是中国目前唯一的纯业主制球场。,北京顺义区天竺镇丽高王府花园,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1123/20161123023320766.jpg
神笛陶艺村,https://s.visitbeijing.com.cn/attraction/119925,,北京市顺义区南彩镇白马路北侧三高农业示范区内,特色游,https://r1.visitbeijing.com.cn/vbj-s/2016/1122/20161122114435533.jpg
潮白河森林公园,https://s.visitbeijing.com.cn/attraction/119858,潮白河森林公园位于北京市顺义区境内，南起通州交界，北至怀柔密云交界，全长38公里，总面积6.3万亩。,北京市顺义区仁和镇,特色游 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2016/1109/20161109044045624.png
舞彩浅山滨水国家登山步道,https://s.visitbeijing.com.cn/attraction/119731,舞彩浅山滨水国家登山步道(龙湾屯段)东起山里辛庄村东侧，西至鞑子沟(与木林镇接壤)。,位于顺义区东北部五彩浅山带燕山山脉之上，东邻北京市平谷区，北接北京市密云县。,登山,https://r1.visitbeijing.com.cn/vbj-s/2016/1017/20161017025941593.jpg
森鑫森林公园,https://s.visitbeijing.com.cn/attraction/119689,位于顺义区潮白河衅李遂镇，建于1986年，距北京市区35公里，距首都机场13公里。,位于顺义区潮白河衅李遂镇,休闲娱乐 | 特色游 | 踏青 | 赏花 | 避暑,https://r1.visitbeijing.com.cn/vbj-s/2016/1009/20161009020914695.jpg
仁和公园,https://s.visitbeijing.com.cn/attraction/119671,2011年12月3日，顺义仁和公园开园迎客。副区长赵贵恒、区政协副主席田建国共同为仁和公园开园剪彩，标志着仁和公园正式对市民开放。,顺义城区南部,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0928/20160928034153357.png
快乐猩猩树上探险主题公园(顺义园区）,https://s.visitbeijing.com.cn/attraction/119647,快乐猩猩树上穿越是一项健康而又时尚的绿色户外活动。,北京市顺义区李遂镇顺鑫绿色度假村内,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0922/20160922012814365.png
减河公园,https://s.visitbeijing.com.cn/attraction/119643,顺义减河公园，东起减河与潮白河交汇处，西至南白路，全长3.8公里，南北两岸绿化带平均宽度各100米,东起减河与潮白河交汇处，西至南白路,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0921/20160921025651529.png
和谐广场公园,https://s.visitbeijing.com.cn/attraction/119635,北京市顺义区和谐广场公园2009年7月31日建成后即免费对外开放，总面积77.4公顷，绿地面积65.9公顷。,潮白河与减河交汇处,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0919/20160919034935819.png
北京京林温泉,https://s.visitbeijing.com.cn/attraction/119421,京林温泉酒店(京林大厦)是一家星级国际饭店，2003年3月开业，2012年进行了全面装修和扩建，酒店建筑面积五万余平方米，主楼高6层，客房总数318间套。,首都机场南平东里乙1号京林大厦C座B1层,特色游 | 温泉 | 滑雪,https://r1.visitbeijing.com.cn/vbj-s/2016/0815/20160815100646394.bmp
瑞麟湾温泉,https://s.visitbeijing.com.cn/attraction/119381,瑞麟湾温泉度假酒店是由北京市新天华业房地产开发有限责任公司投资5.5亿打造的绿色生态温泉度假酒店，酒店位于北京市顺义区南彩镇顺平辅路39号箭杆河东侧。,顺义区南彩镇顺平辅线39号,特色游 | 温泉 | 滑雪,https://r1.visitbeijing.com.cn/vbj-s/2016/0810/20160810101403579.jpg
中国国际展览中心(新馆),https://s.visitbeijing.com.cn/attraction/119163,中国国际展览中心(新馆)是目前北京市最大、功能最全、现代化程度最好的展览中心,北京市顺义区天竺裕翔路88号,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0721/20160721025409725.png
和园景逸温泉,https://s.visitbeijing.com.cn/attraction/118462,山水相映，花木葱茏，景色宜人，座拥温榆河小清河，可谓林水相间，绿草如茵，空气清新，仿佛一座天然的“氧吧”。,北京顺义区后沙裕镇边河路57号院2区。,特色游 | 漂流 | 避暑 | 温泉,https://r1.visitbeijing.com.cn/vbj-s/2016/0105/20160105014102847.jpg
光明广场,https://s.visitbeijing.com.cn/attraction/118449,它以形象性的标志和开放性的建设格局，对外展现了顺义奋发向上的精神风貌，对内为全区群众提供了一处休闲、健身、娱乐的场所。,顺义府前东街南侧体育局东侧,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2015/0914/20150914051713207.jpg
顺义区和谐广场,https://s.visitbeijing.com.cn/attraction/118433,百米喷泉组合区域，由主喷、辅喷、跑泉、冷雾和叠水五种水型组成，是国内目前旱地最高的喷泉。,北京市顺义区仁和镇复兴村和北兴村，在潮白河与减河交汇处,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2015/0910/20150910051444350.jpg
卧龙公园,https://s.visitbeijing.com.cn/attraction/118432,卧龙公园改造中巧妙借鉴传统造园手法，大胆运用现代造园技术，坚持“文化建园”方针，围绕“龙文化”主题，植物造景，手法自然。,北京市顺义区西门外路北1号卧龙公园,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2015/0910/20150910044846182.jpg
北京欧菲堡酒庄,https://s.visitbeijing.com.cn/attraction/118335,品味红酒文化，相聚欧菲堡酒庄，酒庄酿造的干红葡萄酒、蓝莓葡萄酒、桃红葡萄酒、野生蓝莓酒等，每款都是经典。,北京市顺义区龙湾屯镇柳庄户村,特色游,https://r1.visitbeijing.com.cn/vbj-s/2015/0721/20150721042551180.jpg
双河果园,https://s.visitbeijing.com.cn/attraction/118261,集观光、品尝、体验、休闲、度假、教育等多种功能于一体的综合性生态观光果园,北京市顺义区南彩镇河北村,休闲娱乐 | 特色游 | 采摘 | 踏青,https://r1.visitbeijing.com.cn/vbj-s/2013/0506/20130506053942670.jpg
怡园公园,https://s.visitbeijing.com.cn/attraction/118216,改造后的怡园公园西侧完全开放，达到了与新顺南北大街景观融合渗透的设计构想，成为了顺义城区南部的一个亮点。,北京市近郊顺义区建新东街60号,休闲娱乐 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2013/0422/20130422015817551.jpg
顺义公园,https://s.visitbeijing.com.cn/attraction/118215,顺义公园活动空间丰富、活动内容众多、景观档次较高、文化主题突出，新增水幕电影项目为京郊首例。,北京市顺义区光明南街26号,休闲娱乐 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2013/0422/20130422114951605.jpg
减河五彩公园,https://s.visitbeijing.com.cn/attraction/118214,整个公园体现了北京新城—顺义的城市概念和地域特色，发挥滨河绿地的生态、娱乐、休闲、健身、防护、救灾、生产等功能，提升城市形象。,顺义区东大桥西北,休闲娱乐 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2013/0419/20130419050052688.jpg
春晖园温泉度假村,https://s.visitbeijing.com.cn/attraction/117995,艺术与自然，离心情很近，温泉邂逅泳池，演绎优雅,高丽营镇于庄,休闲娱乐 | 特色游 | 温泉 | 滑雪,https://r1.visitbeijing.com.cn/vbj-s/2015/0513/20150513050904128.jpg
北京顺鑫中盛会议中心,https://s.visitbeijing.com.cn/attraction/117845,田园风光被称为“京郊的维也纳森林”。,北京市顺义李遂镇西顺鑫绿色度假村,特色游 | 采摘 | 烧烤 | 踏青 | 赏花 | 避暑 | 温泉,https://r1.visitbeijing.com.cn/vbj-s/2015/0511/20150511053515370.jpg
北京莲花山滑雪场,https://s.visitbeijing.com.cn/attraction/117307,在这里，追求时尚创新意识和崇尚回归大自然的意识得到了完美和谐的统一,北京市顺义区张镇良山东路288号,特色游 | 温泉 | 滑雪,https://r1.visitbeijing.com.cn/vbj-s/2016/1118/20161118043134309.jpg
乔波室内滑雪馆,https://s.visitbeijing.com.cn/attraction/101916,在这里，运动的激情与全身心放松实现了完美的结合。无论春夏秋冬、无论风雨雷电、四季滑雪已不再是梦想！,北京市顺义区顺安路6号,休闲娱乐 | 特色游 | 温泉 | 滑雪,https://r1.visitbeijing.com.cn/vbj-s/2012/1207/20121207101955489.jpg
北臧村镇老胡繁荣观光果园,https://s.visitbeijing.com.cn/attraction/120096,,北臧村镇内兴良路南1公里,休闲娱乐 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2017/0103/20170103032135982.jpg
李家场观光果园,https://s.visitbeijing.com.cn/attraction/120095,,大兴区魏善庄镇李家场村,休闲娱乐 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2017/0103/20170103021017187.jpg
福源冬枣园,https://s.visitbeijing.com.cn/attraction/120094,,大兴区长子营镇车固营村,休闲娱乐 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2017/0103/20170103020645123.jpg
北京圣泽林生态果业有限公司,https://s.visitbeijing.com.cn/attraction/120093,,安定镇汤营村,休闲娱乐 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2017/0103/20170103105106445.jpg
梨花庄园,https://s.visitbeijing.com.cn/attraction/120092,,大兴区庞各庄镇梨花村,休闲娱乐 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2016/1230/20161230044518510.jpg
京南沙河梨园,https://s.visitbeijing.com.cn/attraction/120091,梨子具有养肺的作用：吃较多梨的人远比不吃或少吃梨的人感冒机率要低。,安定镇沙河村,休闲娱乐 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2016/1230/20161230042839600.jpg
贾尚精品种植园,https://s.visitbeijing.com.cn/attraction/120090,贾尚精品种植园是北京市林果乡土专家贾尚与我国知名梨树专家鲁韧强共建的梨有机栽培、节水栽培示范园。,安定镇后安定村,休闲娱乐 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2016/1230/20161230022249128.jpg
刘家铺村生态果品产业基地,https://s.visitbeijing.com.cn/attraction/120089,在北京市大兴区榆垡镇刘家铺村，游客不仅能呼吸新鲜的空气，感受大自然的情怀，还能流连于内涵丰厚的人文景观和文化底蕴深厚的有机梨园，让您论古博今，陶冶情操。,榆垡镇刘家铺村,休闲娱乐 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2016/1230/20161230021912664.jpg
北京御丰园生态果业有限公司,https://s.visitbeijing.com.cn/attraction/120088,御丰园观光采摘园位于大兴区榆垡镇南张华村南，面积300亩，以种植西洋梨为主,榆垡镇南张华村,休闲娱乐 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2016/1230/20161230113306864.jpg
亮民绿奥采摘园,https://s.visitbeijing.com.cn/attraction/120086,,安定镇西芦村,休闲娱乐 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2016/1229/20161229044837471.jpg
亦新郊野公园,https://s.visitbeijing.com.cn/attraction/120010,,大兴区亦庄镇西北部，靠近大羊坊路和南五环交汇处。,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1213/20161213021856341.jpg
大兴古桑国家森林公园,https://s.visitbeijing.com.cn/attraction/120005,北京大兴古桑国家森林公园位于大兴区安定镇与长子营镇,位于大兴区安定镇和长子营镇域,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1212/20161212030005316.jpg
旺兴湖郊野公园,https://s.visitbeijing.com.cn/attraction/119996,旺兴湖郊野公园是北京城的一处郊野公园。一进园区，果然名不虚传，小桥、流水、亭台、徽派楼阁，尽显江南水乡的小景。,北京市大兴区旧宫镇庑殿路,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1209/20161209113757291.jpg
兴海休闲公园,https://s.visitbeijing.com.cn/attraction/119995,,大兴区瀛海镇104国道西侧,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1208/20161208035526426.jpg
三海子郊野公园,https://s.visitbeijing.com.cn/attraction/119698,北京南部地区最大的郊野公园———大兴三海子郊野公园正式启动建设，三年内城南再现碧波荡漾、绿荫匝地、芳草萋萋,北京南部地区,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/1011/20161011111508538.jpg
凉水河公园,https://s.visitbeijing.com.cn/attraction/119656,凉水河河滨公园是一个全开放式的公共绿地，通过园林小品、景观园路、绿化造景等景观设计，展现全镇公共环境形象，满足居民健身休闲、娱乐交流、观赏游览等户外活动需要。,凉水河河道两侧、地铁亦庄线旧宫段轻轨高架桥下,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0923/20160923031314585.png
念坛公园,https://s.visitbeijing.com.cn/attraction/119637,念坛公园占地2500亩，其中湿地面积为150亩，整个水域面积达到700亩。公园是免费入园，面积很大，有免费的沙滩,医药基地北侧，北起清源西路，南至黄良路,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0920/20160920034913768.png
高米店公园,https://s.visitbeijing.com.cn/attraction/119625,高米店公园位于北京市大兴区新城北区境内，东临京开高速，南临金星路，西临辅高路，北临香园路。是一座风景优美的公园。,北京市大兴区新城北区,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0918/20160918084356619.jpg
碧海公园,https://s.visitbeijing.com.cn/attraction/119605,碧海公园位于大兴区旧宫镇庑店路碧海公园。,北京市大兴区旧宫镇庑店路碧海公园,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0908/20160908041021141.jpg
国际企业文化园,https://s.visitbeijing.com.cn/attraction/119598,亦庄国际企业文化园东起东环北路，西至成寿寺路，南起文化园东路，北至南五环路，总占地200公顷，以荣华路为中心将公园划分为东湖区和西湖区。,大兴区 亦庄经济技术开发区文化园路(近荣华桥),休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0907/20160907035807802.jpg
博大公园,https://s.visitbeijing.com.cn/attraction/119597,博大公园是北京亦庄经济技术开发区内中心的一个公园。位于开发区19号街区，于核心区公建区的核心地带，占地面积约18万平方米，被亦庄人形象地称为核心区的“绿色之肺”。,北京亦庄经济技术开发区内核心,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0907/20160907034934716.jpg
北京爱情海玫瑰文化博览园,https://s.visitbeijing.com.cn/attraction/119356,月季文化园也称北京爱情海玫瑰文化博览园园内包含月季大道、游客服务中心、婚庆服务中心（集装箱）、水晶殿堂、房车露营基地、古森林博物馆。,北京大兴区魏善庄镇羊坊村东300米。,特色游 | 踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2016/0805/20160805060229182.jpg
绿得金生态采摘园,https://s.visitbeijing.com.cn/attraction/119285,有草莓、桃、杏、李、梨、枣和樱桃等果品，以及各色圣女果、香椿、菠菜、茴香、穿心莲、尖椒等各种绿色蔬菜。,北京市大兴区南六环东向西内环辅路距南大红门桥500米处白色石桥内即到,特色游 | 采摘,https://r1.visitbeijing.com.cn/vbj-s/2016/0729/20160729043726777.jpg
中华耕织文化园,https://s.visitbeijing.com.cn/attraction/119195,中华耕织文化园位于北京市大兴区安定镇乡村游览观光大道(庞安路)南侧，是北京京安大宽农业科技发展有限公司历经5年精心设计建设的。,北京市大兴区安定镇佟家务村北侧1000米。,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0725/20160725105033108.png
纳波湾月季园,https://s.visitbeijing.com.cn/attraction/119176,北京纳波湾园艺有限公司是以生产、销售各类月季种苗、月季工程苗、承接月季(玫瑰)主题公园,陈各庄村,踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2016/0722/20160722113505925.png
西瓜小镇,https://s.visitbeijing.com.cn/attraction/119175,西瓜小镇建于2004年，原东方绿洲生态园，2013年更名为北京西瓜晓镇酒店管理有限公司。,北京市大兴区庞各庄镇南里渠村村委会北100米,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0722/20160722112314428.png
梦幻紫海香草庄园,https://s.visitbeijing.com.cn/attraction/119173,梦幻紫海香草庄园位于大兴区榆垡镇工业园区西南，是北京最大的以香草为主题的公园。,北京市大兴区榆垡镇,踏青 | 赏花,https://r1.visitbeijing.com.cn/vbj-s/2016/0722/20160722110953974.png
北京南海子公园,https://s.visitbeijing.com.cn/attraction/119172,北京南海子郊野公园是北京四大郊野公园之一，也是北京市最大的湿地公园，全部建成后总面积超过11平方公里。,北京市大兴区亦庄镇,休闲娱乐,https://r1.visitbeijing.com.cn/vbj-s/2016/0722/20160722105227445.png
